MUNICIPIO_CRIME;NATUREZA_CRIME;ARMA_UTILIZADA;DATA_REGISTRO;SEXO;IDADE;MES_ANO;LONGITUDE;LATITUDE;INCIDENCIA_CRIME;POPULACAO;IDHM;PIB_PERCAPITA
Fortaleza;Homicidio Doloso;Arma De Fogo;12/05/2014;Masculino;20;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/07/2018;Masculino;25;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/10/2016;Masculino;39;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/02/2014;Masculino;21;02/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;16/07/2018;Feminino;44;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/07/2018;Masculino;71;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/07/2018;Masculino;27;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/04/2017;Masculino;NA;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/04/2017;Masculino;NA;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/04/2017;Masculino;NA;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/07/2018;Masculino;20;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/11/2017;Masculino;19;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/04/2017;Masculino;61;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/04/2017;Feminino;8;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/07/2018;Masculino;20;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/10/2016;Masculino;NA;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/07/2018;Masculino;23;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/07/2018;Masculino;21;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/10/2016;Masculino;14;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/04/2017;Masculino;20;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/05/2014;Masculino;21;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/07/2018;Masculino;42;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/11/2017;Masculino;37;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Arma De Fogo;19/08/2014;Masculino;18;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/11/2017;Masculino;20;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/04/2017;Masculino;35;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/10/2016;Masculino;22;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/04/2017;Masculino;17;04/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/07/2018;Masculino;29;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/04/2018;Masculino;20;04/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/07/2018;Masculino;16;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/07/2018;Masculino;41;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/07/2017;Masculino;22;07/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/07/2018;Masculino;38;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/07/2018;Masculino;41;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/07/2018;Masculino;23;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/07/2018;Masculino;30;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/08/2015;Masculino;19;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/02/2016;Masculino;15;02/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/07/2018;Masculino;NA;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/07/2018;Masculino;18;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01-May-2017;Masculino;20;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/08/2015;Masculino;18;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/05/2014;Masculino;19;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;7/05/2015;Masculino;16;05/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/11/2017;Masculino;46;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/07/2018;Masculino;16;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01-May-2017;Masculino;49;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/11/2017;Masculino;23;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/10/2016;Masculino;50;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01-May-2017;Masculino;21;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/08/2015;Masculino;34;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/11/2015;Masculino;32;11/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/08/2015;Masculino;17;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/11/2017;Masculino;16;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/07/2018;Masculino;31;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01-May-2017;Feminino;28;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01-May-2017;Masculino;31;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;27/11/2017;Masculino;43;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/07/2018;Masculino;22;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;21/07/2018;Masculino;45;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/07/2018;Masculino;23;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/11/2017;Masculino;19;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/11/2017;Masculino;22;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/07/2018;Masculino;22;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/10/2016;Masculino;41;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/01/2017;Masculino;25;01/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/07/2018;Masculino;26;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/11/2017;Masculino;24;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/05/2014;Masculino;28;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03-May-2017;Masculino;18;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/07/2018;Masculino;17;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;9/05/2015;Masculino;NA;05/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;22/07/2018;Masculino;33;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/01/2015;Masculino;20;01/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;29/08/2015;Masculino;NA;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/11/2017;Masculino;23;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03-May-2017;Feminino;16;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03-May-2017;Masculino;16;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/07/2017;Feminino;30;07/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03-May-2017;Masculino;27;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03-May-2017;Masculino;24;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/07/2017;Masculino;NA;07/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/11/2017;Feminino;NA;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04-May-2017;Masculino;34;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;23/07/2018;Masculino;34;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/07/2018;Masculino;39;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/11/2017;Masculino;18;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/07/2018;Masculino;38;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/11/2017;Masculino;28;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/11/2017;Masculino;NA;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/08/2015;Masculino;NA;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/08/2015;Masculino;51;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/07/2018;Masculino;26;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/11/2017;Feminino;28;11/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/08/2014;Masculino;26;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/07/2018;Masculino;30;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/01/2017;Masculino;24;01/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/07/2018;Feminino;51;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/10/2016;Masculino;16;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05-May-2017;Masculino;37;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05-May-2017;Masculino;45;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/08/2015;Masculino;46;08/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/10/2018;Masculino;26;10/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05-May-2017;Masculino;19;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;2/02/2015;Masculino;48;02/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/07/2018;Masculino;20;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;2/02/2015;Masculino;23;02/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/10/2016;Masculino;43;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/05/2014;Masculino;31;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06-May-2017;Masculino;16;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/10/2018;Masculino;25;10/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/07/2018;Feminino;15;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/07/2018;Masculino;18;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/07/2018;Masculino;20;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/10/2016;Masculino;22;10/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06-May-2017;Masculino;58;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06-May-2017;Masculino;NA;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/12/2017;Masculino;19;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/12/2017;Masculino;24;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06-May-2017;Masculino;18;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06-May-2017;Masculino;42;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;28/02/2014;Masculino;24;02/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/12/2017;Masculino;27;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;02/09/2015;Masculino;18;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/08/2014;Masculino;23;08/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/07/2018;Feminino;29;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/05/2014;Masculino;21;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/07/2018;Masculino;18;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/07/2018;Masculino;29;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/07/2018;Masculino;NA;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/07/2018;Masculino;34;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/07/2018;Masculino;47;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07-May-2017;Masculino;48;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07-May-2017;Masculino;20;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/07/2018;Masculino;19;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/10/2018;Masculino;38;10/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07-May-2017;Masculino;18;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07-May-2017;Masculino;17;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;31;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;26;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/09/2015;Masculino;30;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07-May-2017;Masculino;18;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;29;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;6/02/2015;Masculino;29;02/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;21;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07-May-2017;Masculino;22;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07-May-2017;Masculino;52;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;53;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/12/2017;Masculino;16;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/11/2016;Masculino;32;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08-May-2017;Masculino;NA;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;NA;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/03/2016;Masculino;17;03/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;22;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;29/07/2018;Masculino;16;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/07/2018;Masculino;44;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;06/03/2016;Masculino;16;03/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/07/2018;Masculino;18;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09-May-2017;Masculino;39;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;05/11/2016;Masculino;35;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/05/2018;Masculino;30;05/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09-May-2017;Masculino;17;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;06/09/2015;Feminino;25;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/11/2016;Masculino;19;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;26/05/2014;Masculino;25;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09-May-2017;Masculino;NA;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09-May-2017;Masculino;26;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09-May-2017;Masculino;NA;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/07/2018;Masculino;19;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/12/2017;Masculino;21;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;28/05/2014;Masculino;25;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;06/11/2016;Masculino;NA;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/12/2017;Masculino;23;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10-May-2017;Masculino;31;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/07/2018;Masculino;53;07/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10-May-2017;Masculino;47;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/09/2015;Feminino;NA;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10-May-2017;Masculino;28;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Roubo Seguido De Morte (Latrocinio);Arma Branca;4/12/2014;Masculino;16;12/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10-May-2017;Masculino;15;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/08/2018;Masculino;17;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
